Center_X,Center_Y,Center_Z,Left_X,Left_Y,Left_Z,Right_X,Right_Y,Right_Z
-68.1605,0.1155,-52.600502,-65.10813390553076,0.11550000309944153,-44.967405280354114,-71.21286523997705,0.11550000309944153,-60.2335987479662
-52.418503,0.1155,-58.8955,-50.64032638324218,0.11550000309944153,-50.86938192891637,-54.19667923199219,0.11550000309944153,-66.92161843729457
-39.7125,0.1155,-61.7105,-40.33897546120912,0.11550000309944153,-53.72517459367782,-39.086027590548696,0.11550000309944153,-69.69582302595109
-27.1955,0.1155,-60.7285,-31.85153942800298,0.11550000309944153,-54.2108043272832,-22.53945941232905,0.11550000309944153,-67.24619640513868
-18.604,0.1155,-54.591,-25.95765839073829,0.11550000309944153,-51.41552343416106,-11.25034179236718,0.11550000309944153,-57.76647577238191
-15.293,0.1155,-46.9235,-23.167846389856095,0.11550000309944153,-46.610179006585454,-7.418154052648788,0.11550000309944153,-47.23682111548486
-15.0795,1.0905,-41.557503,-23.112557066412307,1.090499997138977,-41.638015919345264,-7.046443330316208,1.090499997138977,-41.4769895738188
-15.1565,1.0074999,-33.875,-23.225924053100584,1.0074999332427979,-33.727924067194195,-7.0870756722412125,1.0074999332427979,-34.022075932805805
-15.086,0.7705,-30.007,-23.20146955083476,0.7705000042915344,-30.083241030933472,-6.970531334175007,0.7705000042915344,-29.930758908031372
-15.141001,0.7705,-24.1525,-22.792405684307425,0.7705000042915344,-23.533158057707947,-7.489595811053903,0.7705000042915344,-24.771842247467834
-14.6115,0.77,-17.611,-21.210419418904934,0.7699999809265137,-16.859036226052886,-8.012580153848972,0.7699999809265137,-18.362963896017426
-13.854,0.77,-10.9635,-19.552046607183797,0.7699999809265137,-10.496578590402812,-8.155953575921671,0.7699999809265137,-11.430421455373555
27.8815,0.77,51.582497,24.662744217059085,0.7699999809265137,50.794230127982104,31.100256271222165,0.7699999809265137,52.37076315815071
26.9935,0.77,55.2085,24.37031755787436,0.7699999809265137,53.98147326685229,29.61668195384439,0.7699999809265137,56.43552655004224
23.707,0.77,62.234497,21.147809876673364,0.7699999809265137,59.69480911453729,26.266191588170386,0.7699999809265137,64.77418502608771
19.149,0.77,66.8275,16.595128147938283,0.7699999809265137,62.96722768139773,21.702872187755077,0.7699999809265137,70.68777109789914
